_num,_pageUrl,title,metadata,master_image,image_thumb,image_thumb/_source
69,http://collection-politicalgraphics.org/detail.php?module=objects&type=browse&id=1&term=Prisons+%26+Prisoners&kv=10402&record=9&page=1&kv=11533&record=20&module=objects,Stop Diablo Canyon No More Nuclear Power,ID Number: 3803 Maker: Amherst Cultural Workers Collective Technique: offset Date Made: 1976 Place Made: North America: United States Measurements: 44 cm x 59 cm; 17 5/16 in x 23 1/4 in Main Subject: Prisons & Prisoners; Women Materials: paper (fiber product) Digitized: Y Full Text: What Betsy Ross did as an act of freedom is now being done behind bars by women in prison 1976- What are we celebrating? Acquisition Number: 1991-098 Copyright Status: Public domain.,http://collection-politicalgraphics.org/mxgis/?kv=37255&style=fullsize,http://collection-politicalgraphics.org/mxgis/?kv=37198&style=thumbnail,
1538,http://collection-politicalgraphics.org/detail.php?module=objects&type=browse&id=1&term=Lesbian%2C+Gay%2C+Bisexual%2C+Transgender%2C+Queer+%28LGBTQ%29&page=1&kv=14710&record=16&module=objects,Stop Drugs in the Barrio,ID Number: 39288 Maker: Artist Unknown Technique: offset Date Made: 1971 Place Made: Netherlands Measurements: 61 cm x 42.8 cm; 24 in x 16 7/8 in Main Subject: Netherlands (Europe); Socialism & Communism Materials: paper (fiber product) Digitized: Y Full Text: Maak Een Vuist Stem CPN [article] Amsterdam [list of names and academic disciplines] [other cities listed:] Delft Groningen Leiden Rotterdam Tilburg Utrecht Wageningen Nijmegen Acquisition Number: 2009-051 Notes: Communistische Partij Nederland (CPN) / Communist Party of the Netherlands Copyright Status: Copyright status unknown; may be protected by copyright law.,http://collection-politicalgraphics.org/mxgis/?kv=4342&style=fullsize,http://collection-politicalgraphics.org/mxgis/?kv=4430&style=thumbnail,
230,http://collection-politicalgraphics.org/detail.php?module=objects&type=browse&id=1&term=Police+Brutality&page=1&kv=33464&record=3&module=objects,Stop Forced Sterilization,ID Number: 942 Maker: Venice City Council; Carlos Callejo Technique: silkscreen Date Made: circa 1970s Place Made: United States: California Venice Measurements: 56 cm x 43.5 cm; 22 1/16 in x 17 1/8 in Main Subject: Housing Materials: paper (fiber product) Digitized: Y Full Text: Monument To The Death Of Art And Life In Venice... Here Lies Main And Rose Grosser Than Washington Square More Powerful Than A Herd Of Condos Displaces People In A Single Bound It's The $2000000.00 Tombstone For More Info. Contact The Venice City Council Or Call 3966876 Or 8224724... Acquisition Number: 1993-092 Production Notes: On tan paper Copyright Status: Copyright status unknown; may be protected by copyright law.,http://collection-politicalgraphics.org/mxgis/?kv=42935&style=fullsize,http://collection-politicalgraphics.org/mxgis/?kv=42353&style=thumbnail,
140,http://collection-politicalgraphics.org/detail.php?module=objects&type=browse&id=1&term=Capital+Punishment&page=1&kv=34707&record=27&module=objects,Stop French Testing,ID Number: 6487 Maker: Artist Unknown Technique: poster paint on canvas Date Made: 1970 Place Made: North America: United States; California Los Angeles Measurements: 91 cm x 62 cm; 35 13/16 in x 24 7/16 in Main Subject: Viet Nam War Era; Education Materials: textile Digitized: Y Full Text: UCLA ON STRIKE Join Us Acquisition Number: 1996-021 Copyright Status: Public domain.,http://collection-politicalgraphics.org/mxgis/?kv=42970&style=fullsize,http://collection-politicalgraphics.org/mxgis/?kv=42388&style=thumbnail,
4,http://collection-politicalgraphics.org/detail.php?module=objects&type=browse&id=1&term=Abortion%2FPro-Choice&page=1&kv=1212&record=0&module=objects,Stop Israeli Terror Palestine Will Be Free,ID Number: 29083 Maker: Earl Newman Technique: silkscreen Date Made: circa 1962 Place Made: United States: California Venice Measurements: 89 cm x 58.5 cm; 35 1/16 in x 23 1/16 in Main Subject: Venice California (North America: United States of America) Materials: paper (fiber product) Digitized: Y Full Text: [no text] [man with saxophone][pencil signature] Acquisition Number: 1998-042 Notes: Printed on both sides; verso image is poster for Shelly's Manne-Hole Copyright Status: Probably public domain.,http://collection-politicalgraphics.org/mxgis/?kv=24784&style=fullsize,http://collection-politicalgraphics.org/mxgis/?kv=24784&style=thumbnail; http://collection-politicalgraphics.org/mxgis/?kv=24785&style=thumbnail,
676,http://collection-politicalgraphics.org/detail.php?module=objects&type=browse&id=1&term=Racism&page=1&kv=23824&record=34&module=objects,Stop Military Recruitment in Our Schools,ID Number: 14127 Maker: Bill Garner; Environmental Action Technique: offset Date Made: 1970 Place Made: North America: United States; Washington D.C. Measurements: 56 cm x 43 cm; 22 1/16 in x 16 15/16 in Main Subject: Ecology; Viet Nam War Era Materials: paper (fiber product) Digitized: Y Full Text: Environmental Action April 22 Courtesy the Washington (D.C.) Star Acquisition Number: 2000-125 Copyright Status: Copyright status unknown; may be protected by copyright law.,http://collection-politicalgraphics.org/mxgis/?kv=4587&style=fullsize,http://collection-politicalgraphics.org/mxgis/?kv=4687&style=thumbnail,
669,http://collection-politicalgraphics.org/detail.php?module=objects&type=browse&id=1&term=Racism&page=1&kv=13276&record=21&module=objects,Stop Operation Rescue,ID Number: 11629 Maker: Another Planet Posters; Colin Russell Technique: silkscreen Date Made: 1987 Place Made: Australia Measurements: 84 cm x 63.5 cm; 33 1/16 in x 25 in Main Subject: Australia (Oceania) Materials: paper (fiber product) Digitized: Y Full Text: Aboriginal labour is the backbone of Australia's agricultural development yet aborigines earn half as much as other Australians and are six times less likely to be employed. Aborigines have third world status in a first world nation. Security of Aboriginal rights (encompassing land cultural economic and human rights) must be assured and maintained through the security of the constitution. White Australia Has a Black History. Aboriginal communities determined to maintain their living culture provide a political voice to a long and hard political struggle. Our story is in the land... It is written in those sacred places. My children will look after those places. That's the lar. Bill Neidje. Another Planet Posters. Acquisition Number: 1996-132 Copyright Status: Copyright status unknown; may be protected by copyright law.,http://collection-politicalgraphics.org/mxgis/?kv=6193&style=fullsize,http://collection-politicalgraphics.org/mxgis/?kv=6337&style=thumbnail,
1488,http://collection-politicalgraphics.org/detail.php?module=objects&type=browse&id=1&term=Mexico+%28North+America%29&page=1&kv=2219&record=3&module=objects,Stop Pesticides Use,ID Number: 15771 Maker: Peace Press Technique: offset Date Made: 1975 Place Made: North America: United States; California Los Angeles Measurements: 44.5 cm x 51.3 cm; 17 1/2 in x 20 3/16 in Main Subject: Labor; Chicano/Latino Materials: paper (fiber product) Digitized: Y Full Text: International Workers Day Dia Internacional De Los Trabajadores Jobs For All End Deportations U.S. Out Of Indochina & Puerto Rico Trabajo Para Todos Alto Las Deportaciones EEUU Fuera De Indochina Y Puerto Rico Saturday - Sabado May 3rd 1975 11:00 A.M. March From: Atlantic Park to Salazar Park 6th & Atlantic Whittier & Alma *For More Info. Call - 487-4171* -Comitн© Primero De Mayo- Dн_a Internacional De Los Trabajadores -C.A.S.A. -Comitн© Cн_vico Latino Americano -Comitн© De Los Tres-Committee To Free Los Tres -Comitн© Estudiantil Del Pueblo (CEP) -Comitн© Por Parar Esterilizaciones Forzadas -Local 96-I.L.G.W.U. -Mecha Unity Committee -Midnight Special -New American Movement -P.S.P.-Partido Socialista Puertoriqueн±o -Teatro Primavera -Teatro Urbano -Union Democratic Phillipinos (K.D.P.) Acquisition Number: 2001-113 Copyright Status: Public domain.,http://collection-politicalgraphics.org/mxgis/?kv=49566&style=fullsize,http://collection-politicalgraphics.org/mxgis/?kv=49514&style=thumbnail,
174,http://collection-politicalgraphics.org/detail.php?module=objects&type=browse&id=1&term=Cultural+Events&page=1&kv=17139&record=8&module=objects,Stop SB-1!,ID Number: 31853 Maker: Artist Unknown Technique: woodcut Date Made: 1967 Place Made: China (Peoples Republic): Beijing Measurements: 77.5 cm x 53.9 cm; 30 1/2 in x 21 1/4 in Main Subject: Socialism & Communism Materials: Matte paper (fiber product) Digitized: Y Full Text: 1967 [Chinese characters] Acquisition Number: 2009-215 Translation: Overthrow American Imperialism; Overthrow Soviet Revisionism Notes: same text as 23386 Copyright Status: Copyright status unknown; may be protected by copyright law.,http://collection-politicalgraphics.org/mxgis/?kv=32304&style=fullsize,http://collection-politicalgraphics.org/mxgis/?kv=32304&style=thumbnail; http://collection-politicalgraphics.org/mxgis/?kv=32305&style=thumbnail,
702,http://collection-politicalgraphics.org/detail.php?module=objects&type=browse&id=1&term=Racism&page=1&kv=13277&record=22&module=objects,Stop the Eviction Defend The International Hotel,ID Number: 11628 Maker: Artist Unknown Technique: offset Date Made: circa 1990 Place Made: Germany Measurements: 81.5 cm x 67.5 cm; 32 1/16 in x 26 9/16 in Main Subject: Germany (Europe); Ecology Materials: paper (fiber product) Digitized: Y Full Text: Zeitzeichen Erst wenn der letzte Baum gerodet der letzte Fluнф vergiftet der letzte Fisch gefangen werdet ihr feststellen daнф man Geld nicht essen kann. Spruch der Cree-Indianer Acquisition Number: 1990-044 Translation: Sign of the times Only when the last tree has died and the last river has been poisoned and the last fish has been caught will we realize that we cannot eat money Copyright Status: Copyright status unknown; may be protected by copyright law.,http://collection-politicalgraphics.org/mxgis/?kv=6189&style=fullsize,http://collection-politicalgraphics.org/mxgis/?kv=6335&style=thumbnail,
659,http://collection-politicalgraphics.org/detail.php?module=objects&type=browse&id=1&term=Imperialism&page=1&kv=10749&record=8&module=objects,Stop the Fence Open the Border,ID Number: 12992 Maker: Cedomir Kostovic Technique: silkscreen Date Made: 1998 Place Made: United States: Missouri Measurements: 55.9 cm x 71 cm; 22 in x 27 15/16 in Main Subject: Racism Materials: paper (fiber product) Digitized: Y Full Text: & Racism Acquisition Number: 2000-170 Copyright Status: Under copyright; used by CSPG with permission.,http://collection-politicalgraphics.org/mxgis/?kv=43279&style=fullsize,http://collection-politicalgraphics.org/mxgis/?kv=43159&style=thumbnail,
791,http://collection-politicalgraphics.org/detail.php?module=objects&type=browse&id=1&term=Censorship&page=1&kv=8210&record=1&module=objects,Stop the Gulf War Now!,"ID Number: 6608 Maker: Glad Day Press; Akwesasne Notes Technique: offset Date Made: 1973-1979 Place Made: North America: United States; New York Rooseveltown Measurements: 58 cm x 44 cm; 22 13/16 in x 17 5/16 in Main Subject: Native Americans Materials: paper (fiber product) Digitized: Y Full Text: Poundmaker Cree Nation ""It would be so much easier just to fold our hands and not make this fight...to say 'I one man can do nothing.' ""I grow afraid only when I see people thinking and acting like this. ""We all know the story about the man who sat beside the trail too long and then it grew over and he could never find his way again. ""We can never forget what has happened but we cannot go back nor can we just sit beside the trail."" Opeteca-hanawaywin (Poundmaker 1842-1886) Cree Nation quotation from Norma Sluman's Poundmaker Acquisition Number: / Copyright Status: Copyright status unknown; may be protected by copyright law.",http://collection-politicalgraphics.org/mxgis/?kv=5601&style=fullsize,http://collection-politicalgraphics.org/mxgis/?kv=5698&style=thumbnail,
889,http://collection-politicalgraphics.org/detail.php?module=objects&type=browse&id=1&term=Viet+Nam+War+Era&page=1&kv=183&record=33&module=objects,Stop The Nihonmachi Evictions,"ID Number: 2310 Maker: Artist Unknown Technique: offset Date Made: circa 1970 Place Made: North America: United States; California Measurements: 72.5 cm x 57.5 cm; 28 9/16 in x 22 5/8 in Main Subject: Immigration; Racism; Asian Americans Materials: paper (fiber product Digitized: Y Full Text: Positively No Filipinos Allowed welcome to america Stockton Calif. 1930 Acquisition Number: 1990-079 Notes: This offset was made from a 1930 photograph. In response to the need for a steady supply of agricultural workers Filipinos arrived in California in huge numbers starting in the 1920s. By 1930 more than 45208 Filipinos were living in the U.S. with 30000 toiling in California and approximately 4000 more arriving annually. Filipinos contributed to the creation of an excess labor supply that growers used against organized labor often using Filipinos as strike breakers. Growers also employed a ""divide-and-rule"" tactic that resulted in rac Copyright Status: Copyright status unknown; may be protected by copyright law.",http://collection-politicalgraphics.org/mxgis/?kv=48856&style=fullsize,http://collection-politicalgraphics.org/mxgis/?kv=48692&style=thumbnail,
1109,http://collection-politicalgraphics.org/detail.php?module=objects&type=browse&id=1&term=Health&page=1&kv=29007&record=16&module=objects,Stop The Olympic Prison,ID Number: 12993 Maker: Cedomir Kostovic Technique: silkscreen Date Made: 1993 Place Made: United States: Missouri Measurements: 82.5 cm x 56.5 cm; 32 1/2 in x 22 1/4 in Main Subject: Iraq (Middle East) Materials: glossy paper (fiber product) Digitized: Y Full Text: Iraq Why? Acquisition Number: 2000-170 Production Notes: See Notepad. Copyright Status: Under copyright; used by CSPG with permission.,http://collection-politicalgraphics.org/mxgis/?kv=7326&style=fullsize,http://collection-politicalgraphics.org/mxgis/?kv=7783&style=thumbnail,
60,http://collection-politicalgraphics.org/detail.php?module=objects&type=browse&id=1&term=Prisons+%26+Prisoners&kv=10402&record=9&page=1&kv=5296&record=4&module=objects,Stop the Plunder of Namibia's Natural Resources,ID Number: 8714 Maker: Alfredo Rostgaard; Organizaciн_n de Solidaridad de los Pueblos de Africa Asia y Amн©rica Latina (OSPAAAL) Technique: offset Date Made: 1970 Place Made: Cuba: La Habana Measurements: 52 cm x 31 cm; 20 1/2 in x 12 3/16 in Main Subject: Dominican Republic (Latin America: Caribbean and Central America) Materials: paper (fiber product) Digitized: Y Full Text: Santo Domingo: 1965 USA OSPAAAL Acquisition Number: 1990-047 Production Notes: without border Copyright Status: Copyright status unknown; may be protected by copyright law.,http://collection-politicalgraphics.org/mxgis/?kv=7182&style=fullsize,http://collection-politicalgraphics.org/mxgis/?kv=7390&style=thumbnail,
1105,http://collection-politicalgraphics.org/detail.php?module=objects&type=browse&id=1&term=Health&page=1&kv=9896&record=4&module=objects,Stop The Rape Of Mount Taylor,"ID Number: 10900 Maker: Danny Lyon Technique: offset Date Made: circa 1971 Place Made: United States: Texas Measurements: 27.8 cm x 41 cm; 10 15/16 in x 16 1/8 in Main Subject: Prisons & Prisoners Materials: paper (fiber product) Digitized: Y Full Text: No More Cotton-Pickin Prisons Photo By Danny Lyons [sic Danny Lyon] Ferguson Unit. Texas Department Of Corrections Acquisition Number: 1999-198 Notes: Photo taken 1968; photo first published 1971. Poster produced after but not by Danny Lyon nor with his knowledge. Copyright Status: Copyright status unknown; may be protected by copyright law. Exhibition Annotation: One of the most prominent and influential photojournalists of the late twentieth century Danny Lyon began documenting the civil rights movement in 1964 as a member of the Student Non-violent Coordinating Committee (SNCC). At a time when photographers were rarely allowed in prisons Lyon photographed seven prisons in the Texas prison system in 1967-68 and published them in ""Conversations With the Dead"" (1971) including the photograph used here. Six years after ""Conversations with the Dead"" was published it was used by the U.S. Justice Department in a massive lawsuit against the Texas prison system. Lyon testified and the pictures were introduced as evidence. The prisoners won the suit and the prison system was temporarily improved. Thirty years later in a 1995 interview by Nan Goldin (Artforum 9/95) Lyon said ""Actually it's supposed to be worse now. Since then the demographics of prisons have just gone the other way; the prison population has quadrupled since I photographed in Texas a generation ago. Still my photographs were used by people who meant well to try to change prison conditions and for a while prison conditions were forced to change.дуќ",http://collection-politicalgraphics.org/mxgis/?kv=45292&style=fullsize,http://collection-politicalgraphics.org/mxgis/?kv=45291&style=thumbnail,
212,http://collection-politicalgraphics.org/detail.php?module=objects&type=browse&id=1&term=Political+Prisoners&page=1&kv=11139&record=12&module=objects,Stop the Siege of Sarajevo,ID Number: 6833 Maker: Justicia y Paz: Boletin de las Comunidades Rurales Cristianas Technique: photocopy Date Made: 1977 Place Made: Central America: El Salvador Measurements: 35.5 cm x 21.5 cm; 14 in x 8 7/16 in Main Subject: El Salvador (Latin America: Caribbean and Central America) Materials: paper (fiber product) Digitized: Y Full Text: Justicia y Paz No 63 Boletin de las Comunidades Rurales Cristianas Aн±o 6 San Salvador Marzo 1977 Asesinato de P. Rutilio: Vida Y Esperanza para la Iglesia Copyright Status: Copyright status unknown; may be protected by copyright law.,http://collection-politicalgraphics.org/mxgis/?kv=5603&style=fullsize,http://collection-politicalgraphics.org/mxgis/?kv=5701&style=thumbnail,
1369,http://collection-politicalgraphics.org/detail.php?module=objects&type=browse&id=1&term=Alcohol%2C+Tobacco+%26+Drugs&page=1&kv=20407&record=16&module=objects,Stop the Terror at Pine Ridge,ID Number: 20043 Maker: Socialist/ Feminist Group Technique: offset Date Made: circa 1972 Place Made: North America: United States; Ohio Dayton Measurements: 50.7 cm x 35.5 cm; 19 15/16 in x 14 in Main Subject: Women; Socialism & Communism Materials: paper (fiber product) Digitized: Y Full Text: July 4 5 6 antioch college yellow springs ohio socialist feminist conference National Planning Committee: Chicago Women's Liberation Union New York City Women's Union Boston Socialist/Feminist Organization Lexington Socialist/Feminist Union Twin Cities Women's Union (Minneapolis-St. Paul) Valley Women's Union (Northampton Mass.) New American Movement Women's Caucus (represented by the Dayton Socialist/Feminist Group and Charlotte Perkins Gilman Chapter Durham N.C.) Radical Women (Seattle) For Local Information contact: For Information contact: Socialist/Feminist Group 1309 North Main St. Dayton Ohio 45405. Acquisition Number: 2002-055 Copyright Status: Public domain.,http://collection-politicalgraphics.org/mxgis/?kv=36636&style=fullsize,http://collection-politicalgraphics.org/mxgis/?kv=36605&style=thumbnail,
777,http://collection-politicalgraphics.org/detail.php?module=objects&type=browse&id=1&term=Venice%2C+California+%28North+America%3A+United+States+of+America%29&page=1&kv=16667&record=11&module=objects,Stop the War Now,"ID Number: 33110 Maker: Sheila Pinkel Technique: silkscreen Date Made: 1974 Place Made: United States: California Los Angeles Measurements: 63.7 cm x 50.5 cm; 25 1/16 in x 19 7/8 in Main Subject: Political Prisoners; Human Rights; Viet Nam War Era; Prisons & Prisoners Materials: Matte paper (fiber product) Digitized: Y Full Text: Finest Quality HandCuffs by Smith & Wesson Premier Manufacturer of Rotary Jaw Handcuffs Available Now Order through your dealer Model 90 Regular Finish Blue or Nickel $15.25 Model 91 Polished Nickel $19.25 Model 926 Airweight Polished $21.75 Model 936 Stainless Steel Polished $26.00 Model 938 Stainless Steel $21.75 ... Precision Designed for Strength and Dependability ... Made by Master Craftsmen 1. Designed by Smith & Wesson with quality to first consideration 2. Light Weight- All Steel 8 3/8 oz. Aluminum with stainless steel lockwork 3 3/4 oz. All Stainless Steel Construction 81/2 oz. 3. Heat created internal parts for ruggedness and durability. Welded chain and cheek construction for greater strength. 5. Lock has two safety devices to prevent pick-ing- the key serves the dual purpose of setting the double locks or unlocking both handcuffs. 6. These handcuffs are made for the right and left hand so that both maybe be clamped down onto the wrists of an offender with both key-holes toward the body and away from the hands. 7. No sharp corners to cut the wrists or cause wear on clothing or case. 8. Nor can they accidentally lock in your pocket due to the swing-through design of the jaw. 9. Rotating jaw allows cuffs to be pressed smoothly onto the wrists of a prisoner: if necessary they can be speedily clamped on a violent offender. 10. Lock securely in 19 positions fitting the entire range of normal wrist sizes. 11. A double locking feature is provided on each cuff. By depressing a plunger on the rim the jaw is made secure against travel in either direction. 12. Naturally these handcuffs will be furnished in the well-known Smith &Wesson finishes famous for their fine appearance and durability. The Proof Over 700 lbs. Supported on A single tooth of each cuff: Strength And Rigidity That Exceeds The Most Expecting Specifications [artist signature:] Sheila Pinkel 1974 Acquisition Number: 2010-069 Notes: Artist statements: ""These prints were done in 1974 to protest U.S. tiger cages that were being used in Vietnam to incarcerate political dissidents. The legs of Vietnamese prisoners were connected to bars with Smith and Wesson handcuffs that were made so tight that circulation was cut off. After a few months their legs would atrophy resulting in their no longer being able to walk. Don Vierejo then a physics professor at UCLA built tiger cages at UCLA and in downtown LA to bring attention to this problem. I made these posters to help with fundraising for this effort."" ""I have another version of this which combines these images but i can't find it right now."" - Sheila Pinkel Copyright Status: Copyright status unknown; may be protected by copyright law; used by CSPG with permission.",http://collection-politicalgraphics.org/mxgis/?kv=34655&style=fullsize,http://collection-politicalgraphics.org/mxgis/?kv=34655&style=thumbnail; http://collection-politicalgraphics.org/mxgis/?kv=34656&style=thumbnail,
224,http://collection-politicalgraphics.org/detail.php?module=objects&type=browse&id=1&term=Political+Prisoners&page=1&kv=10771&record=14&module=objects,Stop War,ID Number: 880 Maker: Ernest Pignon Ernest Technique: offset Date Made: 1974 Place Made: United States Measurements: 56 cm x 42 cm; 22 1/16 in x 16 9/16 in Main Subject: Prisons & Prisoners; Viet Nam War Era Materials: paper (fiber product); wrapped corners Digitized: Y Full Text: Ernest Pignon Ernest 74. Attica Acquisition Number: 1992-098 Copyright Status: Copyright status unknown; may be protected by copyright law. Exhibition Annotation: On September 9 1971 inmates at the Attica Correctional Facility a maximum security prison in upstate New York rioted. The underlying causes were overcrowding poor food inadequate medical care rigid censorship and meager visiting rights. Four days after inmates seized control of an exercise yard and took guards as hostages New Yorkду»s Republican governor Nelson Rockefeller ordered state troopers to attack. 43 people died at Attica. Nearly all were killedдуоinmates and hostages alikeдуоwhen state troopers stormed the prison and fired indiscriminately through a thick haze of tear gas. The assault took six minutes. Subsequently the troopers and Attica guards lied about what had happened and resorted to brutal reprisals beating and torturing inmates. In January 2000 a federal judge in Rochester NY awarded $8 million to inmates who were beaten and tortured as well as $4 million for lawyersду» fees.,http://collection-politicalgraphics.org/mxgis/?kv=45473&style=fullsize,http://collection-politicalgraphics.org/mxgis/?kv=45451&style=thumbnail,
471,http://collection-politicalgraphics.org/detail.php?module=objects&type=browse&id=1&term=Immigration&page=1&kv=9860&record=10&module=objects,Stop!! Wells Fargo Bank Loans to Chile,ID Number: 41121 Maker: Nicolas Lampert Technique: silkscreen Date Made: 2012 Place Made: United States: Wisconsin Measurements: 60.8 cm x 45.7 cm; 23 15/16 in x 18 in Main Subject: Labor Materials: paper (fiber product) Digitized: Y Full Text: Wisconsin Workers United Against Union Busting Governor Walker Koch Brother [artist signature] Lampert 12 Acquisition Number: 2013-029 Notes: Produced in support of 2011 Wisconsin labor protests which started February 14 2011 with a 2 week occupation of the state capital. This print was screen Feb 15 2011. Because designeds so fast [. Rat scanned from poster on pg. 125 of Cushing/Drescher Agitate! Educate! Organize! ] posters screened given away for free screened 100s of them. Local stores asked for them selling for $10 each so kept screening and signed the year it was screened. Because it was on Justseed's page of Wisconsin uprising graphics a copyright free page including this image and Lampert saw others screening this onto t-shirts etc. taken from the Justseeds page.,http://collection-politicalgraphics.org/mxgis/?kv=46046&style=fullsize,http://collection-politicalgraphics.org/mxgis/?kv=45730&style=thumbnail,
520,http://collection-politicalgraphics.org/detail.php?module=objects&type=browse&id=1&term=Chicano%2FLatino&page=1&kv=5785&record=15&module=objects,Stopp Ja zum Verbot von Kriegsmaterial-Exporten,ID Number: 12130 Maker: Newberg Printing; Red Pepper Posters Technique: offset Date Made: 1980 Place Made: United States: California San Francisco Measurements: 63 cm x 44.4 cm; 24 13/16 in x 17 1/2 in Main Subject: Women; Africa (Continent) Materials: paper (fiber product) Digitized: Y Full Text: Genital mutilation has damaged the health and destroyed the sexuality of thirty million African women alive today. In the United States clitoridectomies were done as recently as the 1940's and unnecessary sexual surgery continues today. Through genital mutilation men control their property and the means of reproduction. In solidarity with African women and all women: that every woman may own her own body. Њ© 1980 Red Pepper Posters P.O. Box 11308 San Francisco CA 94101 Newberg Printing 495 Ellis St. San Francisco CA 94102 labor donated 80 Acquisition Number: 2003-021 Copyright Status: Under copyright; used by CSPG for educational and research purposes only. Distribution or reproduction beyond that allowed by fair use requires the written permission of the copyright owners. Exhibition Annotation: Female genital mutilation (FGM) includes procedures that intentionally alter or injure female genital organs for non-medical reasons. An estimated 100 to 140 million girls and women worldwide are currently living with the consequences of FGM. In Africa about 92 million girls age 10 years and above are estimated to have undergone FGM and about three million girls are at risk for FGM annually. Procedures are mostly carried out on young girls sometime between infancy and age 15 and occasionally on adult women. In Africa about three million girls are at risk for FGM annually. The practice is most common in the western eastern and north-eastern regions of Africa in some countries in Asia and the Middle East and among certain immigrant communities in North America and Europe.,http://collection-politicalgraphics.org/mxgis/?kv=45528&style=fullsize,http://collection-politicalgraphics.org/mxgis/?kv=45512&style=thumbnail,
1201,http://collection-politicalgraphics.org/detail.php?module=objects&type=browse&id=1&term=Nicaragua+%28Latin+America%3A+Caribbean+and+Central+America%29&page=1&kv=16566&record=11&module=objects,Street Corner Daze,ID Number: 10473 Maker: Peace Press Technique: offset Date Made: 1973 Place Made: North America: United States; California Venice Measurements: 57 cm x 40.8 cm; 22 7/16 in x 16 1/16 in Main Subject: Venice California (North America: United States of America) Materials: paper (fiber product) Digitized: Y Full Text: Fifth Annual Venice Canal Festival Sunday September 23 For Information 821-5118 821-5421 printed by Peace Pr[ess] Acquisition Number: 1999-117 Copyright Status: Copyright status unknown; may be protected by copyright law.,http://collection-politicalgraphics.org/mxgis/?kv=37517&style=fullsize,http://collection-politicalgraphics.org/mxgis/?kv=37375&style=thumbnail,
491,http://collection-politicalgraphics.org/detail.php?module=objects&type=browse&id=1&term=Immigration&page=1&kv=10022&record=17&module=objects,Street Hunger #3,ID Number: 10619 Maker: Los Siete De La Raza; Peoples Press Technique: offset Date Made: 1969 Place Made: United States: California San Francisco Measurements: 40.5 cm x 58 cm; 15 15/16 in x 22 13/16 in Main Subject: Chicano/Latino; Political Prisoners Materials: newsprint (fiber product) Digitized: Y Full Text: ЊзFree Los Siete De La Raza! Los Siete Seven Latin Brothers From The Mission Streets On Trial Now At The Hall Of Injustice Two Pigs Attacked Them And And One Pig Shot The Other Everyday Our Brothers Are On Trial For Murder In Dept. 23 It Could Have Been Any Of Us Come See About Los Siete 850 Bryant/10:00-4:00/3rd Floor Acquisition Number: 1990-021 Copyright Status: Public domain.,http://collection-politicalgraphics.org/mxgis/?kv=6255&style=fullsize,http://collection-politicalgraphics.org/mxgis/?kv=6402&style=thumbnail,
1491,http://collection-politicalgraphics.org/detail.php?module=objects&type=browse&id=1&term=Mexico+%28North+America%29&page=1&kv=10022&record=25&module=objects,Street Hunger #4,"ID Number: 11039 Maker: ""Trio"" Sarajevo Technique: offset Date Made: 1995 Place Made: Bosnia-Herzegovina: Sarajevo Measurements: 54 cm x 84 cm; 21 1/4 in x 33 1/16 in Main Subject: Bosnia-Herzegovina (Europe) Materials: paper (fiber product) Digitized: Y Full Text: Enjoy Sarajevo 1995 Coca-Cola logo redesigned by ""Trio"" Sarajevo Acquisition Number: 2000-009 Production Notes: See notepad for annotation Copyright Status: Copyright status unknown; may be protected by copyright law.",http://collection-politicalgraphics.org/mxgis/?kv=6257&style=fullsize,http://collection-politicalgraphics.org/mxgis/?kv=6403&style=thumbnail,
804,http://collection-politicalgraphics.org/detail.php?module=objects&type=browse&id=1&term=Art+and+Culture&page=1&kv=16559&record=36&module=objects,Students Workers and Peasants Unite!,"ID Number: 5359 Maker: Rodolfo ""Rudy"" Cuellar; Royal Chicano Air Force (RCAF) Technique: silkscreen Date Made: 1976 Place Made: North America: United States; California Sacramento Measurements: 63 cm x 48 cm; 24 13/16 in x 18 7/8 in Main Subject: Chicano/Latino Materials: paper (fiber product) Digitized: Y Full Text: Humor in Xhicano Arte 200 years of Oppression 1776-1976 Sept. 13 Oct 12 1701 Stockton Boulevard Omega Gallery Reception Sat 13 8-10pm Todos invitados Acquisition Number: 1995-11 Notes: Poster uses graphic from Mexico City student protests in 1968 which was itself an appropriation of a 1954 Adolfo Mexiac graphic protesting the U.S. invasion of Guatemala Copyright Status: Copyright status unknown; may be protected by copyright law.",http://collection-politicalgraphics.org/mxgis/?kv=37493&style=fullsize,http://collection-politicalgraphics.org/mxgis/?kv=37363&style=thumbnail,
